OrderID,OrderDate,Category,Region,Sales,Quantity,Discount,SubCategory,Profit
O381,2028-10-20,Office Supplies,South,1550.72,9,0.23,Paper,289.84
O382,2022-07-14,Office Supplies,East,678.69,3,0.15,Storage,153.2
O383,2031-01-21,Technology,West,1666.2,7,0.27,Machines,306.65
O384,2033-07-20,Furniture,South,563.65,9,0.18,Chairs,120.95
O385,2034-09-02,Office Supplies,West,1101.28,1,0.07,Binders,188.13
O386,2030-02-26,Technology,South,443.73,2,0.17,Accessories,85.61
O387,2032-02-23,Office Supplies,Central,961.54,7,0.0,Paper,216.28
O388,2034-02-21,Furniture,Central,649.99,2,0.09,Tables,195.32
O389,2025-01-10,Office Supplies,Central,548.07,7,0.06,Binders,114.2
O390,2022-08-04,Furniture,West,1934.63,1,0.2,Chairs,315.38
O391,2027-04-14,Office Supplies,West,336.95,3,0.04,Art,70.59
O392,2029-08-14,Furniture,South,1578.91,5,0.09,Bookcases,276.61
O393,2032-08-20,Office Supplies,South,1968.65,6,0.1,Paper,472.75
O394,2025-08-07,Furniture,South,59.4,9,0.0,Chairs,16.27
O395,2030-08-08,Office Supplies,South,1404.07,9,0.01,Storage,352.7
O396,2028-07-07,Office Supplies,East,520.77,3,0.09,Paper,87.39
O397,2030-03-11,Technology,Central,100.17,8,0.07,Accessories,27.59
O398,2032-01-29,Technology,East,817.72,4,0.04,Copiers,147.91
O399,2024-05-28,Furniture,East,1871.73,7,0.05,Bookcases,456.05
O400,2029-07-16,Office Supplies,East,43.29,6,0.25,Storage,7.35
O401,2026-11-12,Furniture,East,1184.01,8,0.2,Chairs,194.9
O402,2029-05-18,Technology,Central,1012.77,6,0.15,Machines,145.77
O403,2033-06-15,Furniture,East,1749.3,4,0.27,Tables,317.91
O404,2029-02-07,Furniture,South,186.32,2,0.01,Tables,45.39
O405,2027-03-16,Technology,West,1369.42,7,0.1,Copiers,233.09
O406,2027-10-16,Office Supplies,South,1366.62,4,0.25,Binders,215.3
O407,2033-09-21,Furniture,West,1344.78,9,0.19,Bookcases,145.07
O408,2025-06-24,Technology,South,1885.82,9,0.29,Phones,195.39
O409,2025-10-24,Office Supplies,South,1649.71,7,0.28,Art,284.73
O410,2033-03-11,Technology,West,103.11,5,0.05,Accessories,32.16
O411,2026-09-02,Furniture,Central,952.74,3,0.29,Tables,136.97
O412,2028-10-20,Office Supplies,East,807.95,3,0.28,Binders,74.85
O413,2029-11-26,Office Supplies,South,634.09,9,0.11,Art,112.87
O414,2031-03-20,Technology,Central,913.65,9,0.29,Machines,133.01
O415,2027-10-26,Technology,East,780.7,4,0.01,Accessories,199.87
O416,2025-06-20,Technology,Central,876.02,1,0.2,Accessories,110.9
O417,2028-09-17,Office Supplies,Central,1958.94,5,0.08,Storage,544.8
O418,2023-10-13,Office Supplies,East,195.49,8,0.04,Binders,41.06
O419,2024-09-10,Furniture,South,1846.02,4,0.17,Tables,301.36
O420,2033-08-17,Office Supplies,Central,970.87,4,0.09,Art,159.43
O421,2029-06-15,Furniture,South,1255.01,9,0.2,Furnishings,257.54
O422,2028-10-10,Technology,South,1663.76,9,0.16,Accessories,268.35
O423,2021-12-02,Technology,South,733.72,7,0.12,Machines,128.35
O424,2033-07-29,Office Supplies,East,872.24,8,0.05,Binders,192.33
O425,2023-06-15,Technology,West,830.85,4,0.18,Machines,200.33
O426,2030-09-17,Technology,South,761.97,8,0.25,Machines,116.35
O427,2023-05-02,Office Supplies,West,1852.55,6,0.18,Paper,247.65
O428,2025-08-15,Furniture,West,1661.28,3,0.18,Chairs,375.74
O429,2026-04-16,Office Supplies,Central,235.82,7,0.15,Binders,36.85
O430,2031-04-05,Furniture,South,234.08,3,0.12,Bookcases,47.25
O431,2027-08-25,Office Supplies,South,867.18,7,0.14,Binders,186.63
O432,2025-04-18,Office Supplies,South,215.34,5,0.3,Storage,29.65
O433,2031-12-15,Technology,West,1245.8,4,0.22,Accessories,125.02
O434,2028-07-01,Office Supplies,East,304.51,3,0.13,Art,79.33
O435,2030-07-31,Office Supplies,West,1054.3,8,0.14,Binders,212.88
O436,2031-09-19,Furniture,South,34.3,4,0.15,Bookcases,9.38
O437,2023-12-03,Technology,South,646.86,8,0.2,Phones,134.3
O438,2032-12-29,Furniture,South,1360.84,3,0.14,Tables,379.52
O439,2027-09-11,Furniture,West,978.4,9,0.21,Bookcases,159.5
O440,2032-03-31,Technology,South,1956.97,6,0.1,Copiers,334.87
O441,2030-03-28,Technology,Central,1750.73,5,0.12,Copiers,436.1
O442,2031-11-14,Technology,South,730.96,5,0.26,Accessories,136.44
O443,2027-12-22,Office Supplies,East,110.06,3,0.1,Storage,30.59
O444,2023-01-24,Technology,Central,1694.34,2,0.29,Machines,169.8
O445,2026-09-14,Technology,South,1824.24,6,0.05,Accessories,458.98
O446,2028-08-06,Technology,Central,1644.84,1,0.07,Machines,482.97
O447,2028-12-06,Furniture,South,273.34,7,0.14,Furnishings,70.99
O448,2032-06-17,Furniture,East,1995.87,5,0.24,Tables,167.36
O449,2023-02-15,Office Supplies,South,532.0,4,0.22,Binders,101.42
O450,2025-06-14,Furniture,Central,1453.93,9,0.05,Furnishings,385.66
O451,2029-05-28,Office Supplies,East,1817.91,1,0.07,Paper,322.68
O452,2022-02-22,Furniture,West,486.66,4,0.17,Furnishings,123.86
O453,2021-04-25,Technology,East,1818.35,3,0.09,Copiers,403.32
O454,2022-09-09,Furniture,East,632.77,6,0.13,Furnishings,149.42
O455,2031-11-19,Office Supplies,East,1953.3,5,0.15,Art,502.82
O456,2029-12-12,Furniture,Central,576.89,7,0.18,Furnishings,74.72
O457,2023-04-06,Technology,East,1907.8,1,0.08,Copiers,550.16
O458,2025-02-25,Office Supplies,South,126.02,5,0.05,Art,35.75
O459,2029-08-13,Technology,East,1424.36,2,0.12,Accessories,378.79
O460,2022-02-17,Technology,East,1073.58,2,0.02,Machines,283.67
O461,2022-12-30,Office Supplies,South,966.2,2,0.16,Paper,120.8
O462,2030-03-03,Technology,South,462.52,9,0.25,Machines,81.21
O463,2028-09-09,Technology,West,1417.08,3,0.04,Machines,334.69
O464,2022-11-07,Furniture,East,397.8,4,0.03,Furnishings,97.61
O465,2030-06-28,Technology,Central,1114.63,5,0.02,Phones,285.56
O466,2027-11-10,Technology,East,521.43,4,0.25,Phones,77.66
O467,2029-02-15,Technology,East,1912.13,4,0.02,Copiers,553.16
O468,2028-08-18,Technology,South,76.69,5,0.3,Accessories,12.19
O469,2024-01-28,Office Supplies,West,415.46,9,0.11,Storage,108.65
O470,2032-03-03,Furniture,East,499.78,9,0.1,Tables,125.32
O471,2025-04-21,Technology,Central,839.85,6,0.03,Copiers,256.59
O472,2026-11-14,Technology,East,480.81,3,0.18,Copiers,61.7
O473,2025-08-15,Office Supplies,Central,992.87,6,0.18,Art,233.84
O474,2032-04-25,Technology,South,1747.48,4,0.15,Machines,319.95
O475,2031-07-19,Office Supplies,West,1429.89,3,0.09,Art,335.05
O476,2030-06-03,Furniture,East,1168.32,6,0.11,Furnishings,245.43
O477,2031-04-25,Furniture,West,196.23,6,0.1,Furnishings,43.44
O478,2027-05-16,Technology,East,1394.1,2,0.13,Copiers,247.89
O479,2028-12-24,Technology,Central,349.5,9,0.1,Accessories,61.33
O480,2034-08-09,Technology,West,1577.01,8,0.2,Phones,182.51
O481,2031-10-28,Office Supplies,East,515.11,6,0.09,Binders,114.72
O482,2022-08-19,Technology,South,845.76,1,0.11,Accessories,138.53
O483,2022-12-30,Technology,Central,713.93,2,0.13,Phones,122.62
O484,2024-09-27,Furniture,West,1720.45,4,0.0,Bookcases,378.57
O485,2033-04-20,Technology,East,270.56,7,0.15,Accessories,38.25
O486,2022-11-30,Furniture,West,1139.98,9,0.08,Tables,333.3
O487,2022-01-31,Technology,East,301.28,5,0.02,Phones,87.7
O488,2032-06-03,Furniture,Central,1415.5,2,0.27,Chairs,288.14
O489,2032-12-09,Technology,South,1812.05,1,0.1,Copiers,446.85
O490,2027-11-08,Furniture,Central,880.52,1,0.13,Furnishings,230.34
O491,2025-12-25,Office Supplies,West,986.42,5,0.25,Paper,156.15
O492,2022-12-19,Furniture,West,1856.3,7,0.05,Furnishings,453.67
O493,2028-08-14,Furniture,East,1051.56,9,0.26,Chairs,156.97
O494,2034-07-18,Furniture,Central,985.44,9,0.07,Tables,209.93
O495,2030-10-18,Technology,East,1165.09,8,0.18,Machines,243.15
O496,2021-05-24,Technology,Central,1384.67,1,0.21,Copiers,317.89
O497,2034-08-21,Technology,West,231.63,5,0.27,Copiers,42.24
O498,2029-08-07,Office Supplies,East,1645.8,6,0.18,Storage,295.09
O499,2033-04-19,Office Supplies,East,882.3,6,0.14,Paper,240.95
O500,2029-01-17,Furniture,Central,163.25,4,0.17,Tables,42.9
O501,2030-12-16,Office Supplies,South,1576.64,1,0.06,Paper,384.65
O502,2029-10-28,Furniture,Central,766.36,3,0.21,Tables,172.2
O503,2024-03-13,Furniture,South,218.73,4,0.06,Tables,37.34
O504,2028-03-01,Furniture,Central,1274.88,4,0.17,Furnishings,159.36
O505,2023-11-29,Office Supplies,West,1762.66,4,0.19,Art,191.0
O506,2026-11-27,Technology,East,1777.75,5,0.27,Copiers,321.73
O507,2029-03-02,Office Supplies,Central,1916.17,9,0.14,Art,272.03
O508,2030-01-08,Furniture,West,1738.06,4,0.23,Furnishings,152.18
O509,2033-12-13,Furniture,Central,24.24,9,0.05,Bookcases,4.78
O510,2024-03-02,Office Supplies,East,772.88,9,0.05,Storage,170.76
O511,2023-01-03,Furniture,Central,1640.71,1,0.16,Chairs,311.25
O512,2032-11-09,Furniture,South,745.18,5,0.18,Bookcases,89.28
O513,2034-04-09,Office Supplies,East,1211.07,9,0.19,Art,217.81
O514,2023-08-12,Office Supplies,South,1220.51,4,0.22,Paper,155.26
O515,2027-12-15,Office Supplies,West,742.75,5,0.09,Storage,145.69
O516,2030-02-07,Furniture,West,1810.86,4,0.19,Chairs,413.39
O517,2030-01-15,Furniture,Central,1016.39,2,0.06,Furnishings,323.25
O518,2025-03-23,Technology,South,940.27,2,0.07,Phones,220.57
O519,2024-04-06,Technology,South,1995.08,2,0.02,Phones,475.36
O520,2029-03-13,Office Supplies,East,997.13,1,0.22,Art,229.06
O521,2028-05-05,Technology,South,373.23,3,0.15,Phones,74.67
O522,2024-05-02,Furniture,South,1035.88,1,0.07,Furnishings,284.4
O523,2025-03-21,Technology,East,1631.75,4,0.17,Phones,288.92
O524,2029-11-11,Furniture,East,1558.18,1,0.11,Tables,273.28
O525,2027-07-15,Office Supplies,South,1581.39,4,0.25,Storage,273.95
O526,2031-03-09,Office Supplies,Central,1421.89,3,0.16,Paper,312.43
O527,2024-10-20,Furniture,East,523.35,9,0.01,Tables,138.18
O528,2026-01-31,Technology,East,1726.93,1,0.3,Phones,156.27
O529,2024-09-27,Office Supplies,South,1789.02,8,0.02,Storage,563.13
O530,2022-05-15,Office Supplies,South,404.42,9,0.21,Storage,55.12
O531,2025-08-08,Technology,East,278.3,7,0.13,Copiers,65.08
O532,2022-05-26,Technology,South,1951.7,1,0.07,Phones,434.44
O533,2032-10-22,Furniture,East,1739.28,4,0.2,Tables,297.19
O534,2024-08-17,Technology,Central,1788.61,1,0.04,Machines,378.67
O535,2024-03-01,Technology,Central,1775.03,4,0.26,Machines,297.18
O536,2026-01-02,Technology,East,1092.54,3,0.08,Machines,211.81
O537,2029-08-08,Furniture,East,1299.88,2,0.11,Bookcases,283.19
O538,2030-07-19,Furniture,West,1099.82,1,0.19,Furnishings,169.67
O539,2025-12-16,Office Supplies,West,121.39,6,0.0,Paper,41.82
O540,2029-01-02,Furniture,South,1496.1,7,0.14,Furnishings,414.92
O541,2027-01-24,Office Supplies,South,1020.56,6,0.27,Storage,181.68
O542,2032-06-18,Technology,East,1302.46,9,0.2,Copiers,322.47
O543,2022-12-15,Office Supplies,East,1015.23,9,0.12,Art,159.42
O544,2030-11-12,Office Supplies,West,993.79,2,0.2,Storage,247.3
O545,2032-04-27,Technology,West,360.14,2,0.28,Machines,27.2
O546,2030-08-24,Office Supplies,East,571.85,9,0.06,Storage,132.85
O547,2032-09-08,Furniture,Central,334.53,1,0.16,Chairs,52.13
O548,2034-01-01,Furniture,Central,407.42,5,0.07,Chairs,125.52
O549,2034-04-12,Furniture,South,1946.5,1,0.26,Tables,321.89
O550,2024-05-28,Furniture,East,323.16,7,0.22,Chairs,58.03
O551,2031-02-27,Office Supplies,East,553.16,9,0.24,Art,127.01
O552,2023-12-18,Office Supplies,South,1189.37,6,0.28,Storage,180.62
O553,2022-04-01,Technology,West,1228.15,2,0.07,Accessories,321.68
O554,2034-06-26,Office Supplies,West,324.87,6,0.01,Art,65.53
O555,2023-06-14,Office Supplies,Central,1591.56,9,0.09,Art,451.78
O556,2024-10-16,Office Supplies,East,1574.7,3,0.12,Paper,449.6
O557,2026-05-13,Technology,West,489.89,9,0.19,Accessories,122.01
O558,2029-05-31,Furniture,Central,591.56,8,0.24,Furnishings,66.94
O559,2026-06-20,Office Supplies,Central,1877.22,7,0.1,Storage,345.2
O560,2032-09-25,Technology,Central,1654.83,8,0.14,Machines,305.99
O561,2022-05-20,Technology,West,1401.64,6,0.24,Copiers,177.35
O562,2024-04-29,Technology,West,182.82,3,0.07,Accessories,38.55
O563,2025-03-12,Furniture,East,848.16,7,0.07,Furnishings,216.94
O564,2030-06-03,Office Supplies,East,1127.42,4,0.18,Binders,260.25
O565,2023-04-04,Technology,Central,391.07,5,0.13,Machines,107.75
O566,2023-07-18,Furniture,Central,907.49,8,0.28,Bookcases,63.69
O567,2021-05-14,Technology,West,1210.03,7,0.11,Machines,225.91
O568,2026-10-07,Technology,West,668.21,7,0.23,Copiers,82.36
O569,2030-12-07,Technology,East,1566.27,8,0.17,Phones,264.1
O570,2034-02-02,Technology,East,1684.09,3,0.02,Accessories,427.17
O571,2026-01-27,Technology,South,660.75,3,0.03,Phones,160.81
O572,2034-06-12,Furniture,East,1680.54,2,0.06,Bookcases,525.71
O573,2032-06-07,Office Supplies,West,225.08,1,0.04,Paper,55.27
O574,2029-01-12,Office Supplies,Central,1678.7,6,0.1,Paper,390.7
O575,2029-12-29,Office Supplies,South,322.45,6,0.17,Art,73.29
O576,2032-10-08,Office Supplies,East,184.2,8,0.18,Binders,40.3
O577,2028-09-12,Furniture,East,1290.72,6,0.18,Bookcases,254.85
O578,2024-06-04,Furniture,West,954.44,6,0.04,Bookcases,295.04
O579,2030-08-14,Furniture,South,1817.62,1,0.18,Tables,370.12
O580,2024-06-10,Technology,East,739.11,7,0.12,Machines,200.46
O581,2030-03-31,Technology,Central,588.56,7,0.27,Copiers,64.99
O582,2030-07-19,Technology,West,1011.46,9,0.27,Machines,85.78
O583,2030-10-25,Office Supplies,South,922.77,7,0.23,Paper,191.87
O584,2024-10-28,Technology,East,701.97,8,0.21,Accessories,106.96
O585,2030-12-17,Office Supplies,East,1393.61,4,0.03,Paper,393.92
O586,2030-02-13,Technology,South,1523.93,9,0.03,Machines,450.47
O587,2028-05-27,Office Supplies,West,1708.91,1,0.25,Storage,211.92
O588,2022-04-16,Technology,South,1946.26,8,0.13,Phones,410.22
O589,2024-09-15,Technology,South,547.98,3,0.14,Machines,144.8
O590,2028-08-15,Furniture,West,1437.87,1,0.25,Tables,297.59
O591,2028-10-02,Technology,East,800.63,2,0.19,Phones,174.06
O592,2021-12-24,Technology,Central,1360.62,6,0.05,Phones,393.78
O593,2029-04-08,Furniture,West,962.44,5,0.06,Chairs,293.21
O594,2022-10-30,Office Supplies,Central,1987.67,3,0.0,Binders,617.07
O595,2033-03-27,Furniture,East,1463.23,9,0.21,Chairs,213.54
O596,2024-02-20,Furniture,South,1905.93,8,0.15,Tables,272.77
O597,2032-06-17,Office Supplies,Central,1673.24,3,0.28,Storage,206.28
O598,2031-03-09,Technology,East,1807.74,2,0.21,Phones,195.42
O599,2028-07-08,Office Supplies,East,1632.55,8,0.03,Storage,330.37
O600,2022-06-24,Technology,South,929.14,5,0.05,Copiers,295.03
O601,2028-08-11,Technology,South,518.54,9,0.15,Machines,117.39
O602,2034-08-05,Office Supplies,East,753.23,1,0.28,Paper,141.41
O603,2032-04-29,Furniture,East,60.07,3,0.07,Chairs,15.7
O604,2034-03-29,Office Supplies,Central,1057.51,5,0.25,Storage,145.7
O605,2031-05-04,Technology,East,1020.01,2,0.09,Machines,161.95
O606,2027-11-14,Office Supplies,East,1060.0,3,0.08,Storage,321.58
O607,2028-08-11,Office Supplies,Central,1948.58,4,0.27,Binders,147.39
O608,2023-07-14,Technology,West,1824.68,4,0.01,Accessories,522.82
O609,2029-02-04,Furniture,Central,340.19,9,0.2,Tables,39.23
O610,2025-05-01,Office Supplies,Central,750.39,1,0.01,Binders,178.31
O611,2030-02-07,Technology,South,859.43,9,0.24,Copiers,92.71
O612,2033-04-13,Technology,Central,733.86,9,0.25,Machines,115.99
O613,2021-09-13,Office Supplies,East,1601.02,6,0.27,Paper,317.1
O614,2034-02-26,Furniture,East,1057.59,1,0.06,Tables,280.62
O615,2026-01-13,Office Supplies,East,1152.76,6,0.04,Storage,322.34
O616,2026-04-29,Furniture,West,1708.97,8,0.15,Bookcases,446.62
O617,2021-01-10,Furniture,East,1615.74,5,0.08,Bookcases,440.15
O618,2028-11-11,Furniture,West,281.78,5,0.18,Furnishings,67.6
O619,2023-03-09,Furniture,East,1433.55,1,0.15,Bookcases,268.73
O620,2034-08-13,Office Supplies,Central,882.16,1,0.04,Art,273.3
O621,2023-10-13,Technology,South,603.4,8,0.22,Phones,112.76
O622,2025-12-30,Technology,East,119.04,5,0.24,Machines,11.94
O623,2033-03-28,Technology,West,984.75,8,0.29,Copiers,59.88
O624,2029-08-03,Technology,West,723.76,2,0.12,Machines,127.82
O625,2027-01-03,Technology,South,518.0,4,0.1,Machines,107.1
O626,2021-08-12,Technology,East,1395.45,9,0.06,Machines,412.54
O627,2034-07-20,Office Supplies,Central,1543.58,3,0.05,Paper,441.75
O628,2032-05-21,Furniture,East,504.68,6,0.1,Bookcases,148.03
O629,2031-10-01,Technology,East,117.91,7,0.29,Machines,16.37
O630,2034-02-06,Office Supplies,South,1700.53,3,0.03,Storage,505.33
O631,2031-12-15,Technology,East,39.72,1,0.08,Phones,8.0
O632,2025-06-22,Technology,Central,1875.48,2,0.03,Machines,538.14
O633,2026-11-23,Furniture,West,1262.69,7,0.08,Furnishings,335.78
O634,2022-05-26,Furniture,South,657.26,7,0.03,Chairs,205.24
O635,2022-01-20,Furniture,Central,508.03,1,0.15,Bookcases,104.38
O636,2022-02-09,Technology,West,37.83,7,0.13,Phones,8.79
O637,2033-08-19,Technology,South,486.23,6,0.05,Phones,99.9
O638,2033-07-08,Technology,South,292.7,6,0.05,Phones,83.57
O639,2026-06-24,Furniture,West,1232.09,7,0.19,Chairs,284.32
O640,2028-07-19,Office Supplies,West,349.76,7,0.12,Storage,80.12
O641,2025-07-27,Technology,Central,1066.69,1,0.02,Machines,221.18
O642,2024-12-31,Technology,East,1188.43,5,0.28,Phones,127.08
O643,2030-12-16,Technology,East,610.12,8,0.12,Phones,128.93
O644,2028-06-17,Office Supplies,East,89.43,8,0.18,Paper,18.92
O645,2034-03-03,Technology,East,93.76,3,0.27,Copiers,10.6
O646,2032-06-10,Office Supplies,East,72.17,3,0.12,Binders,19.2
O647,2026-08-11,Technology,Central,1483.47,7,0.25,Accessories,193.99
O648,2032-05-09,Office Supplies,South,649.66,4,0.27,Binders,46.4
O649,2034-02-02,Technology,Central,1596.67,6,0.05,Copiers,469.58
O650,2022-12-18,Furniture,Central,874.83,9,0.27,Tables,141.4
O651,2033-06-11,Furniture,Central,916.94,2,0.04,Tables,275.35
O652,2034-08-17,Furniture,South,1035.51,2,0.08,Bookcases,219.87
O653,2033-07-20,Furniture,Central,1431.8,6,0.24,Tables,118.33
O654,2025-12-29,Technology,Central,561.54,3,0.27,Accessories,42.71
O655,2026-09-13,Furniture,South,260.74,1,0.21,Chairs,29.14
O656,2030-05-13,Office Supplies,Central,1120.99,2,0.03,Paper,342.77
O657,2025-04-24,Furniture,East,667.42,7,0.16,Furnishings,110.27
O658,2021-09-07,Furniture,West,896.13,4,0.17,Bookcases,237.19
O659,2022-11-05,Furniture,Central,1300.95,2,0.08,Chairs,356.15
O660,2033-05-31,Technology,West,998.37,8,0.3,Accessories,139.94
O661,2026-12-06,Furniture,Central,1248.15,4,0.1,Furnishings,371.38
O662,2023-02-10,Office Supplies,Central,1097.52,4,0.06,Binders,238.65
O663,2031-11-07,Furniture,East,1484.8,2,0.03,Bookcases,311.57
O664,2032-12-12,Furniture,South,1417.75,1,0.11,Tables,362.36
O665,2026-06-08,Furniture,West,1077.7,1,0.21,Bookcases,147.34
O666,2023-12-14,Office Supplies,South,1364.23,3,0.07,Storage,421.76
O667,2021-08-24,Furniture,East,1749.65,6,0.23,Tables,408.04
O668,2022-01-24,Office Supplies,East,875.9,7,0.04,Paper,279.38
O669,2029-04-26,Office Supplies,West,837.27,9,0.13,Binders,231.68
O670,2034-04-21,Furniture,South,1533.21,5,0.21,Bookcases,287.24
O671,2026-01-23,Office Supplies,East,1173.46,9,0.04,Paper,333.05
O672,2033-12-03,Technology,Central,160.59,8,0.18,Copiers,19.94
O673,2028-09-15,Furniture,Central,1786.38,1,0.24,Tables,347.38
O674,2030-03-29,Furniture,Central,80.95,3,0.18,Bookcases,11.36
O675,2029-12-23,Office Supplies,South,1501.82,8,0.15,Binders,377.03
O676,2024-06-06,Office Supplies,Central,1522.41,9,0.25,Storage,333.76
O677,2031-11-26,Furniture,Central,1907.16,4,0.3,Tables,156.11
O678,2033-10-18,Technology,East,127.19,6,0.05,Machines,23.75
O679,2026-10-24,Office Supplies,East,1201.78,4,0.21,Binders,201.4
O680,2033-05-28,Office Supplies,Central,867.12,9,0.02,Binders,267.71
O681,2026-11-21,Technology,Central,674.65,2,0.01,Machines,209.54
O682,2034-04-22,Technology,East,198.83,6,0.08,Accessories,52.6
O683,2024-08-22,Furniture,West,1134.06,3,0.29,Chairs,201.98
O684,2024-09-20,Technology,South,968.5,4,0.17,Machines,136.8
O685,2027-10-19,Furniture,South,227.02,2,0.08,Furnishings,58.52
O686,2033-06-09,Technology,East,1232.73,8,0.04,Copiers,333.89
O687,2026-07-11,Office Supplies,South,1481.15,8,0.28,Storage,122.96
O688,2024-08-24,Furniture,East,1539.21,1,0.11,Tables,318.87
O689,2032-11-23,Furniture,East,1812.64,6,0.09,Furnishings,512.76
O690,2032-09-01,Furniture,East,830.75,1,0.26,Bookcases,179.25
O691,2024-09-20,Technology,East,1907.08,6,0.18,Accessories,400.13
O692,2033-09-12,Office Supplies,West,1733.55,7,0.05,Binders,543.11
O693,2034-04-17,Furniture,Central,607.07,2,0.13,Bookcases,93.98
O694,2029-09-13,Furniture,Central,335.38,9,0.28,Tables,69.18
O695,2026-10-30,Furniture,West,882.07,8,0.27,Bookcases,61.77
O696,2026-12-21,Furniture,South,815.76,9,0.02,Chairs,219.51
O697,2034-05-25,Office Supplies,South,1159.92,4,0.08,Binders,236.22
O698,2021-05-18,Technology,Central,1175.1,4,0.05,Copiers,349.11
O699,2030-07-05,Office Supplies,South,1504.97,8,0.16,Binders,229.71
O700,2028-10-03,Furniture,Central,1029.58,1,0.22,Tables,94.44
O701,2030-10-20,Office Supplies,Central,227.55,8,0.09,Storage,49.42
O702,2029-04-20,Furniture,West,1719.42,7,0.23,Bookcases,162.68
O703,2032-05-27,Technology,South,633.33,7,0.2,Phones,90.89
O704,2028-02-07,Technology,West,1943.17,9,0.22,Accessories,362.52
O705,2032-10-10,Technology,Central,253.36,7,0.28,Copiers,26.4
O706,2031-06-16,Furniture,Central,1917.34,2,0.13,Bookcases,329.53
O707,2032-05-01,Office Supplies,Central,200.2,1,0.1,Binders,34.7
O708,2031-06-21,Technology,East,477.45,1,0.21,Phones,55.04
O709,2032-01-26,Furniture,East,112.23,7,0.24,Tables,17.83
O710,2026-03-22,Furniture,East,1416.12,5,0.06,Tables,385.5
O711,2023-01-31,Office Supplies,West,1703.59,4,0.25,Binders,243.46
O712,2030-06-08,Technology,Central,879.46,5,0.02,Accessories,183.4
